Harvest Hope Community Food Bank  |  Distribution History,,,,,,,,,
"To log a distribution: enter Date (col B), Pantry ID (col C), Item ID (col E), and Qty Distributed (col I). Other fields fill automatically.",,,,,,,,,
DIST-1492,05/13/2026,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),12,
DIST-1493,05/13/2026,PP004,Oakdale School Family Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),9,
DIST-1494,05/13/2026,PP004,Oakdale School Family Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),6,
DIST-1495,05/13/2026,PP004,Oakdale School Family Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),13,
DIST-1496,05/13/2026,PP004,Oakdale School Family Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),4,
DIST-1497,05/13/2026,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),3,
DIST-1498,05/13/2026,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),5,
DIST-1499,05/13/2026,PP004,Oakdale School Family Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),8,
DIST-1500,05/13/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),2,
DIST-1501,05/13/2026,PP004,Oakdale School Family Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),8,
DIST-1502,05/13/2026,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),18,
DIST-1503,05/13/2026,PP001,Riverside Community Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),8,
DIST-1504,05/13/2026,PP001,Riverside Community Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),26,
DIST-1505,05/13/2026,PP001,Riverside Community Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),11,
DIST-1506,05/13/2026,PP001,Riverside Community Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),12,
DIST-1507,05/13/2026,PP001,Riverside Community Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,13,
DIST-1508,05/13/2026,PP001,Riverside Community Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),8,
DIST-1509,05/13/2026,PP001,Riverside Community Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),14,
DIST-1510,05/13/2026,PP002,St. Augustine's Shelter Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),1,
DIST-1511,05/13/2026,PP002,St. Augustine's Shelter Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),10,
DIST-1512,05/13/2026,PP002,St. Augustine's Shelter Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),5,
DIST-1513,05/13/2026,PP002,St. Augustine's Shelter Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),1,
DIST-1514,05/13/2026,PP002,St. Augustine's Shelter Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),3,
DIST-1515,05/13/2026,PP002,St. Augustine's Shelter Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,7,
DIST-1516,05/15/2026,PP003,Maplewood Senior Center,FI023,Breakfast Cereal,Breakfast,Box (18 oz),4,
DIST-1517,05/15/2026,PP003,Maplewood Senior Center,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),1,
DIST-1518,05/15/2026,PP003,Maplewood Senior Center,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),4,
DIST-1519,05/15/2026,PP003,Maplewood Senior Center,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),7,
DIST-1520,05/15/2026,PP003,Maplewood Senior Center,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,2,
DIST-1521,05/15/2026,PP003,Maplewood Senior Center,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),6,
DIST-1522,05/15/2026,PP003,Maplewood Senior Center,FI014,Canned Pears,Canned Fruit,Can (15 oz),3,
DIST-1523,05/15/2026,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-1524,05/15/2026,PP003,Maplewood Senior Center,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),3,
DIST-1525,05/15/2026,PP001,Riverside Community Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),8,
DIST-1526,05/15/2026,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),4,
DIST-1527,05/15/2026,PP001,Riverside Community Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),3,
DIST-1528,05/15/2026,PP001,Riverside Community Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),10,
DIST-1529,05/15/2026,PP001,Riverside Community Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),19,
DIST-1530,05/15/2026,PP001,Riverside Community Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),9,
DIST-1531,05/15/2026,PP001,Riverside Community Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),14,
DIST-1532,05/15/2026,PP001,Riverside Community Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),15,
DIST-1533,05/22/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),3,
DIST-1534,05/22/2026,PP001,Riverside Community Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,10,
DIST-1535,05/22/2026,PP001,Riverside Community Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),6,
DIST-1536,05/22/2026,PP001,Riverside Community Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),11,
DIST-1537,05/22/2026,PP001,Riverside Community Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),14,
DIST-1538,05/22/2026,PP001,Riverside Community Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),16,
DIST-1539,05/22/2026,PP001,Riverside Community Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),14,
DIST-1540,05/22/2026,PP001,Riverside Community Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),29,
DIST-1541,05/22/2026,PP001,Riverside Community Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),16,
DIST-1542,05/22/2026,PP002,St. Augustine's Shelter Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),8,
DIST-1543,05/22/2026,PP002,St. Augustine's Shelter Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),2,
DIST-1544,05/22/2026,PP002,St. Augustine's Shelter Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),5,
DIST-1545,05/22/2026,PP002,St. Augustine's Shelter Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),1,
DIST-1546,05/22/2026,PP002,St. Augustine's Shelter Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),6,
DIST-1563,05/22/2026,PP001,Riverside Community Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),2,
DIST-1564,05/22/2026,PP001,Riverside Community Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),10,
DIST-1565,05/22/2026,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),8,
DIST-1566,05/22/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),3,
DIST-1567,05/22/2026,PP001,Riverside Community Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),22,
DIST-1568,05/22/2026,PP001,Riverside Community Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),15,
DIST-1569,05/22/2026,PP001,Riverside Community Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),28,
DIST-1547,05/25/2026,PP001,Riverside Community Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),12,
DIST-1548,05/25/2026,PP001,Riverside Community Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),29,
DIST-1549,05/25/2026,PP001,Riverside Community Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),6,
DIST-1550,05/25/2026,PP001,Riverside Community Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),14,
DIST-1551,05/25/2026,PP001,Riverside Community Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),18,
DIST-1552,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),6,
DIST-1553,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),5,
DIST-1554,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),6,
DIST-1555,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),4,
DIST-1556,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-1557,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),1,
DIST-1558,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),4,
DIST-1559,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),6,
DIST-1560,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),1,
DIST-1561,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),3,
DIST-1562,05/25/2026,PP002,St. Augustine's Shelter Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),8,
DIST-1583,05/27/2026,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),14,
DIST-1584,05/27/2026,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),7,
DIST-1585,05/27/2026,PP004,Oakdale School Family Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),4,
DIST-1586,05/27/2026,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),2,
DIST-1587,05/27/2026,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),3,
DIST-1588,05/27/2026,PP004,Oakdale School Family Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),7,
DIST-1589,05/27/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-1590,05/27/2026,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),14,
DIST-1591,05/27/2026,PP001,Riverside Community Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),19,
DIST-1592,05/27/2026,PP001,Riverside Community Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),6,
DIST-1593,05/27/2026,PP001,Riverside Community Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),11,
DIST-1594,05/27/2026,PP001,Riverside Community Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),23,
DIST-1595,05/27/2026,PP001,Riverside Community Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),15,
DIST-1596,05/27/2026,PP001,Riverside Community Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),23,
DIST-1597,05/27/2026,PP001,Riverside Community Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),9,
DIST-1598,05/27/2026,PP001,Riverside Community Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),9,
DIST-1570,05/30/2026,PP001,Riverside Community Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),24,
DIST-1571,05/30/2026,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),5,
DIST-1572,05/30/2026,PP001,Riverside Community Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),12,
DIST-1573,05/30/2026,PP001,Riverside Community Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),17,
DIST-1574,05/30/2026,PP001,Riverside Community Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),8,
DIST-1575,05/30/2026,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),13,
DIST-1576,05/30/2026,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),13,
DIST-1577,05/30/2026,PP004,Oakdale School Family Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),8,
DIST-1578,05/30/2026,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),10,
DIST-1579,05/30/2026,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),8,
DIST-1580,05/30/2026,PP004,Oakdale School Family Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),12,
DIST-1581,05/30/2026,PP004,Oakdale School Family Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),5,
DIST-1582,05/30/2026,PP004,Oakdale School Family Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),3,
DIST-1599,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),9,
DIST-1600,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),2,
DIST-1601,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),1,
DIST-1602,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),5,
DIST-1603,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),10,
DIST-1604,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),5,
DIST-1605,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),1,
DIST-1606,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),1,
DIST-1607,06/07/2026,PP002,St. Augustine's Shelter Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),4,
DIST-1608,06/09/2026,PP001,Riverside Community Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),4,
DIST-1609,06/09/2026,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),14,
DIST-1610,06/09/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),3,
DIST-1611,06/09/2026,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),7,
DIST-1612,06/09/2026,PP001,Riverside Community Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),7,
DIST-1613,06/09/2026,PP001,Riverside Community Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),15,
DIST-1614,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),4,
DIST-1615,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),9,
DIST-1616,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),5,
DIST-1617,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,2,
DIST-1618,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),4,
DIST-1619,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),6,
DIST-1620,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),8,
DIST-1621,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),3,
DIST-1622,06/09/2026,PP002,St. Augustine's Shelter Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),8,
DIST-1623,06/10/2026,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),5,
DIST-1624,06/10/2026,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),9,
DIST-1625,06/10/2026,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),16,
DIST-1626,06/10/2026,PP004,Oakdale School Family Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),14,
DIST-1627,06/10/2026,PP004,Oakdale School Family Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),16,
DIST-1628,06/10/2026,PP004,Oakdale School Family Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),10,
DIST-1629,06/10/2026,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),9,
DIST-1630,06/10/2026,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),13,
DIST-1631,06/10/2026,PP004,Oakdale School Family Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),7,
DIST-1632,06/10/2026,PP004,Oakdale School Family Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,7,
DIST-1633,06/10/2026,PP004,Oakdale School Family Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),10,
DIST-1634,06/14/2026,PP004,Oakdale School Family Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),23,
DIST-1635,06/14/2026,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),6,
DIST-1636,06/14/2026,PP004,Oakdale School Family Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),16,
DIST-1637,06/14/2026,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),20,
DIST-1638,06/14/2026,PP004,Oakdale School Family Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),10,
DIST-1639,06/14/2026,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),2,
DIST-1640,06/14/2026,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),5,
DIST-1641,06/14/2026,PP004,Oakdale School Family Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),13,
DIST-1642,06/14/2026,PP004,Oakdale School Family Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),7,
DIST-1643,06/14/2026,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,3,
DIST-1644,06/14/2026,PP003,Maplewood Senior Center,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),2,
DIST-1645,06/14/2026,PP003,Maplewood Senior Center,FI007,Peanut Butter,Canned Protein,Jar (16 oz),5,
DIST-1646,06/14/2026,PP003,Maplewood Senior Center,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),5,
DIST-1647,06/14/2026,PP003,Maplewood Senior Center,FI043,Bananas,Fresh Produce,Bunch (~7),3,
DIST-1648,06/14/2026,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),5,
DIST-1649,06/14/2026,PP003,Maplewood Senior Center,FI013,Canned Peaches,Canned Fruit,Can (15 oz),2,
DIST-1650,06/20/2026,PP004,Oakdale School Family Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),7,
DIST-1651,06/20/2026,PP004,Oakdale School Family Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),11,
DIST-1652,06/20/2026,PP004,Oakdale School Family Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),10,
DIST-1653,06/20/2026,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),7,
DIST-1654,06/20/2026,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),15,
DIST-1655,06/20/2026,PP004,Oakdale School Family Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),7,
DIST-1656,06/20/2026,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),19,
DIST-1657,06/20/2026,PP004,Oakdale School Family Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,7,
DIST-1658,06/20/2026,PP004,Oakdale School Family Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),10,
DIST-1659,06/20/2026,PP004,Oakdale School Family Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),22,
DIST-1660,06/20/2026,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),3,
DIST-1661,06/20/2026,PP004,Oakdale School Family Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),10,
DIST-1662,06/20/2026,PP003,Maplewood Senior Center,FI004,Canned Black Beans,Canned Protein,Can (15 oz),4,
DIST-1663,06/20/2026,PP003,Maplewood Senior Center,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),3,
DIST-1664,06/20/2026,PP003,Maplewood Senior Center,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),2,
DIST-1665,06/20/2026,PP003,Maplewood Senior Center,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),4,
DIST-1666,06/20/2026,PP003,Maplewood Senior Center,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),6,
DIST-1667,06/20/2026,PP003,Maplewood Senior Center,FI024,Pancake Mix,Breakfast,Box (32 oz),4,
DIST-1668,06/20/2026,PP003,Maplewood Senior Center,FI023,Breakfast Cereal,Breakfast,Box (18 oz),2,
DIST-1669,06/20/2026,PP003,Maplewood Senior Center,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-1670,06/20/2026,PP003,Maplewood Senior Center,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),2,
DIST-1671,06/20/2026,PP003,Maplewood Senior Center,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),5,
DIST-1672,06/20/2026,PP002,St. Augustine's Shelter Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),4,
DIST-1673,06/20/2026,PP002,St. Augustine's Shelter Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),7,
DIST-1674,06/20/2026,PP002,St. Augustine's Shelter Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),7,
DIST-1675,06/20/2026,PP002,St. Augustine's Shelter Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),8,
DIST-1676,06/20/2026,PP002,St. Augustine's Shelter Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),11,
DIST-1677,06/20/2026,PP002,St. Augustine's Shelter Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),1,
DIST-1678,06/25/2026,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),3,
DIST-1679,06/26/2026,PP002,St. Augustine's Shelter Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),1,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
